Photon energy	Emittance(%)
1.7968724399598952	0.17900368004594436
1.800287768494619	0.18058968417421933
1.8037003607457909	0.170403079035208
1.8071153794512487	0.17638688702664845
1.8105274907743731	0.18345144249023224
1.8139418960922529	0.16702965959844274
1.8173558844722733	0.19446164117330644
1.8207720522456765	0.18432183509912287
1.8241849835321717	0.18469560303631083
1.8275999575063164	0.18913640892115016
1.8310142210734175	0.19207958225650548
1.8344276944701643	0.1994116213245853
1.8378402973712982	0.2088037512229263
1.8412546832821395	0.21040450098154234
1.844668056650917	0.19728187372414926
1.8480830902282488	0.19977269264090028
1.851496967148656	0.20928867725108644
1.854912379486135	0.21207847480930744
1.858326488982508	0.2116782306158961
1.8617392115315323	0.2180812550501553
1.8651532683038896	0.2209695818817158
1.8685686049091257	0.20914696168190533
1.871982340083386	0.2135008611194799
1.8753943875789618	0.224816547599592
1.8788103547347927	0.2236081632804989
1.8822245014465033	0.21997152868999656
1.8856367398848208	0.2248907746197558
1.8890527380621451	0.23404249590919063
1.8924666922675673	0.23291086903401276
1.895881412141193	0.23095184190646345
1.899293929561418	0.23778727651131895
1.9027070740191026	0.23339830213449766
1.9061237163884923	0.23787143797242455
1.9095350052708768	0.2362525511992814
1.9129496715514727	0.2369675336630458
1.9163647238418857	0.24607172080059733
1.9197771281619624	0.24216991292662957
1.9231927572828145	0.2466884811315001
1.9266055931085977	0.24397346214855994
1.9300215498372157	0.257149630203528
1.9334345660637862	0.2450361630791258
1.9368475718714013	0.2549974071519628
1.9402635394797358	0.25743680381897466
1.9436763422440213	0.25543295434853774
1.9470919985871222	0.2548031291383824
1.9505043381792673	0.26571337032685344
1.9539194213964546	0.26501107279818276
1.9573341241113162	0.2661302656445849
1.9607483795232683	0.26914511056915535
1.9641621203809811	0.26983769224853604
1.96757527898271	0.2692443985959127
1.9709909204783882	0.27367775903539965
1.9744027205200465	0.2714230582045046
1.9778168875600641	0.27864717919350945
1.9812302188457027	0.2810126348986932
1.9846458213436289	0.2755020207855687
1.9880604697108089	0.2781338641341178
1.9914740931973298	0.27981456134014016
1.9948866206051836	0.2843754436754063
1.9983012010230148	0.28391589217873153
2.0017145636389473	0.2834190949855317
2.0051298787426357	0.2891570177257867
2.0085438527036623	0.28407560331178744
2.011956412179612	0.2956198879048467
2.0153707593752332	0.2955824418137432
2.018786853372337	0.29360005516179194
2.022201354676248	0.29601194819578946
2.025614188249822	0.29793179766980155
2.0290285991574	0.3011108742951304
2.0324412132799714	0.30129527152532193
2.0358552972191073	0.30602234441170906
2.0392708078553636	0.3031761082484068
2.042684336335135	0.3055358671095164
2.046099181740409	0.30841100467042054
2.0495119119462557	0.30881492921611947
2.052925847763313	0.31317447831836775
2.0563409442666014	0.31160707750438216
2.0597537343149326	0.3115167383528071
2.0631675714792763	0.3154400457743135
2.066582409762725	0.32084845974656534
2.069998202832799	0.31336551934923423
2.07341143660962	0.3224559009903098
2.0768255086313614	0.3200077822872112
2.080240371491584	0.3312205062648096
2.083652475698537	0.32996641969721097
2.087068765177074	0.3274053837799305
2.090482176490084	0.32800829278267696
2.0938961625684023	0.3293959275720867
2.0973106742568444	0.33390131097328185
2.1007221027050713	0.33123360289370685
2.1041375052140516	0.336477056538924
2.107553283820474	0.3379246482019679
2.110965793862313	0.3401522889089221
2.114378555375346	0.34367103963516327
2.11779513455235	0.3428107629211596
2.1212082566105064	0.34292122557727983
2.1246214754160717	0.3432485793803846
2.1280347387115297	0.3464500549894902
2.13145165814091	0.35060666857138106
2.134864864035387	0.3499662573839263
2.1382779556359903	0.34671128991458744
2.1416908793319966	0.3558292664349951
2.1451072925163026	0.35941730081677004
2.1485197300358494	0.35928300164210153
2.151935571814951	0.3571095589356724
2.155347304729031	0.3585092077387742
2.15876235539207	0.3598936738412965
2.1621769332104357	0.36435215804059135
2.165590982259676	0.36440690577869855
2.1690044462776323	0.3653372028145732
2.172417268664718	0.3702317132053615
2.1758332109078022	0.3696923907038081
2.1792484212889223	0.36822643462371396
2.182658999813971	0.3765287443773341
2.1860764158805677	0.3768283259424723
2.1894890839569947	0.37770424118611357
2.1929046664809437	0.38283115551431957
2.1963153594663116	0.3792208790526015
2.1997327757110168	0.37783539953764206
2.2031451836881217	0.3834866359442158
2.206560341228121	0.3901711356000685
2.20997428540523	0.38364786688058716
2.2133869557272043	0.3892599479022587
2.2168022549403044	0.3951160555599096
2.2202161827333406	0.393318766202724
2.223628677655293	0.3966225341350296
2.227043678202057	0.39622110176331293
2.23045714650813	0.39973640272079014
2.233873045017067	0.40210075368609366
2.2372873107488784	0.4037917996969128
2.2406998806717304	0.40564155479395064
2.2441147532649293	0.40470473361223813
2.247527827709255	0.40592290007170334
2.2509431266177584	0.41096748351620704
2.254356523870728	0.41232559733228047
2.2577720662928624	0.4115181908797886
2.2611856023860875	0.41647408382208795
2.264597066922491	0.416733563845186
2.2680105431522555	0.4184622107531076
2.27142600266437	0.4221622163979904
2.2748392429917357	0.4224078780188729
2.2782543840346183	0.4246627684216028
2.2816671977230616	0.4274618694226025
2.2850818284686114	0.42871338983982554
2.288498246625101	0.42933685032794244
2.2919121856026052	0.433562896413677
2.295323577407301	0.4372302769443026
2.298740877697569	0.4369427440346037
2.3021512698211293	0.44169350006451197
2.3055675088744563	0.4411274793806599
2.308981001689733	0.44160843930924704
2.312395991533179	0.44297120099941806
2.3158081212523536	0.4437892301249059
2.319221659001649	0.4501744628978788
2.3226365726484572	0.45231921057001745
2.326052829839421	0.45462773073795426
2.3294660212954	0.45235040002565213
2.3328804652287407	0.4565544714322978
2.3362917261598666	0.46052202372656903
2.339708562674114	0.4579467301201607
2.34312212354047	0.4664948728898877
2.3465367773256434	0.46501832129635706
2.3499480359745712	0.4667590700344315
2.3533647602722803	0.46649294670372043
2.3567779947200074	0.47012268656947154
2.360192158541991	0.4731548446721964
2.363607216730996	0.4749733547861083
2.3670186151029835	0.47451207571588744
2.3704353430539835	0.4766684773857208
2.373848313916981	0.4790373404681963
2.3772620106766618	0.48057164842189437
2.3806763971403813	0.4858459080199029
2.384091436891071	0.4893512938327026
2.3875024957824933	0.4864482937632642
2.390918718790827	0.4904671461173971
2.394330860625092	0.4918184346753161
2.3977481184412794	0.496385290317468
2.4011611937854824	0.4956289461281121
2.404574672669161	0.5014922291634053
2.4079885170383553	0.5013959303929538
